Name,LivePerson,Website
Caribbean Utilities,,https://www.cuc-cayman.com/contact-us/
Cascades (company),,https://www.cascades.com/en/contact-us
CCL Industries,,https://cclind.com/contact/
Celestica,,https://www.celestica.com/contact-us
Cenovus Energy,,https://www.cenovus.com/Our-company/Contact-us
Centamin,,https://www.lse.co.uk/ShareChat.html?ShareTicker=CEY&share=Centamin-PLC
Centerra Gold,,https://www.centerragold.com/
CGI Inc.,,https://www.cgi.com/us/en-us/form/u-s-contact-us
Chartwell Retirement Residences,,https://chartwell.com/en/contact-us
China Gold International Resources Corporation,,https://www.chinagoldintl.com/contact/
Choice Properties REIT,,https://www.choicereit.ca/c3/
Chorus Aviation,,https://chorusaviation.com/
CI Financial,ERROR:Navigation Timeout Exceeded: 300000 ms exceeded.,https://www.cifinancial.com/ci-financial/ca/en/contact-us.html
Cineplex Entertainment,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Cineplex+Entertainment+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Cineplex+Entertainment+live+chat
Clublink,"ERROR:Browser closed unexpectedly:
",https://www.google.com/search?hl=en&q=Clublink+live+chat
Cogeco,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Cogeco+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Cogeco+live+chat
Colliers (company),"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Colliers+%28company%29+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Colliers+%28company%29+live+chat
Computer Modelling Group,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Computer+Modelling+Group+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Computer+Modelling+Group+live+chat
Constellation Software,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Constellation+Software+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Constellation+Software+live+chat
Corby Spirit and Wine,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Corby+Spirit+and+Wine+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Corby+Spirit+and+Wine+live+chat
Corus Entertainment,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Corus+Entertainment+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Corus+Entertainment+live+chat
Alimentation Couche-Tard,"ERROR:HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: /search?hl=en&q=Alimentation+Couche-Tard+live+chat (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:997)')))",https://www.google.com/search?hl=en&q=Alimentation+Couche-Tard+live+chat
Coveo,"ERROR:Browser closed unexpectedly:
",https://www.google.com/search?hl=en&q=Coveo+live+chat
Crescent Point Energy,ERROR:This event loop is already running,https://www.google.com/search?hl=en&q=Crescent+Point+Energy+live+chat
Crew Energy,,https://crewenergy.com/
Crombie REIT,,https://www.crombie.ca/contact/
Currency Exchange International,,https://www.ceifx.com/contact-us
D-Box Technologies,,https://www.d-box.com/en/customer-support/contact-us
